ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T22:05:22.490458,100,21423,31.999952,36.016224,0,1,58-21423,11653,N/A
2025-11-23T22:05:22.490458,100,95161,32.0,36.01611,243.6,1,58-95161,11653,N/A
2025-11-23T22:05:22.490458,100,11508,31.999914,36.015903,0,1,58-11508,11653,N/A
2025-11-23T22:05:22.490458,100,99781,31.961426,35.958187,38.4,1,58-99781,11653,N/A
2025-11-23T22:05:22.490458,100,25354,31.999899,36.016212,90.1,1,58-25354,11653,N/A
2025-11-23T22:05:22.490458,100,29224,32.00517,36.00824,348.8,1,58-29224,11653,N/A
2025-11-23T22:05:22.490458,100,48286,32.000023,36.015858,288.89,1,58-48286,11651,N/A
2025-11-23T22:05:22.490458,100,11529,32.000202,36.015606,81.96,1,58-11529,11653,N/A
2025-11-23T22:05:22.490458,100,11014,31.999592,36.016155,252.3,1,58-11014,11653,N/A
2025-11-23T22:05:22.490458,100,10972,32.000164,36.0163,0,1,58-10972,11653,N/A
2025-11-23T22:05:22.490458,100,95761,31.999447,36.013832,124.7,1,58-95761,11652,N/A
2025-11-23T22:05:22.490458,100,50152,31.960928,35.958385,103.7,1,58-50152,10642,N/A
2025-11-23T22:06:11.589175,98,52827,31.989513,35.943657,132,0,58-52827,11649,N/A
2025-11-23T22:06:11.589175,98,11496,31.999508,36.014362,105.5,0,58-11496,11649,N/A
2025-11-23T22:06:11.589175,98,11005,31.990211,35.941654,107.9,1,58-11005,10625,N/A
2025-11-23T22:06:11.589175,98,11427,32.023094,35.93586,0,1,58-11427,10612,N/A
2025-11-23T22:06:11.589175,99,10984,32.020855,35.8426,285.55,0,58-10984,10612,N/A
2025-11-23T22:06:11.589175,99,11502,32.02088,35.842396,0,0,58-11502,10612,N/A
2025-11-23T22:06:11.589175,99,73439,32.02434,35.857304,110.6,0,58-73439,11675,N/A
2025-11-23T22:06:11.589175,99,11017,31.9882,35.895218,137.97,0,58-11017,10623,N/A
2025-11-23T22:06:11.589175,99,11547,31.975859,35.88752,202.53,0,58-11547,10627,N/A
2025-11-23T22:06:11.589175,99,88302,31.945492,35.928772,225.1,0,58-88302,10635,N/A
2025-11-23T22:06:11.589175,99,24926,31.947765,35.91596,123.2,0,58-24926,10635,N/A
2025-11-23T22:06:11.589175,99,49451,32.020824,35.84268,289.1,0,58-49451,10613,N/A
2025-11-23T22:06:11.589175,99,66163,31.946243,35.92687,102.9,0,58-66163,10635,N/A
2025-11-23T22:06:11.589175,99,11688,32.0004,36.014793,0,0,58-11688,10622,N/A
2025-11-23T22:06:11.589175,99,11029,32.002377,36.014416,198.77,0,58-11029,11675,N/A
2025-11-23T22:06:11.589175,99,11493,32.00035,36.014214,0,0,58-11493,11675,N/A
2025-11-23T22:06:11.589175,99,11550,32.000507,36.014214,0,0,58-11550,10625,N/A
2025-11-23T22:06:11.589175,99,93341,32.02249,35.846165,78.59,0,58-93341,10612,N/A
2025-11-23T22:06:11.589175,99,11718,31.992731,35.986492,77.62,0,58-11718,10625,N/A
2025-11-23T22:06:11.589175,99,82779,32.000008,36.01493,26.3,0,58-82779,10637,N/A
2025-11-23T22:06:11.589175,99,11652,32.000164,36.01628,0,0,58-11652,10625,N/A
2025-11-23T22:06:11.589175,99,42113,31.945301,35.928696,200.1,0,58-42113,10635,N/A
2025-11-23T22:06:11.589175,99,10978,32.02093,35.84253,308.27,0,58-10978,10612,N/A
2025-11-23T22:06:11.589175,99,46750,31.999874,36.015522,88.5,0,58-46750,10625,N/A
2025-11-23T22:06:11.589175,99,37113,31.946272,35.926693,101.2,0,58-37113,10635,N/A
2025-11-23T22:06:11.589175,99,11670,31.945309,35.928673,0,0,58-11670,10635,N/A
2025-11-23T22:06:11.589175,99,11526,31.945696,35.92868,134.03,0,58-11526,10635,N/A
2025-11-23T22:06:11.589175,99,45556,31.946186,35.92698,100.6,0,58-45556,10635,N/A
2025-11-23T22:06:11.589175,99,11541,31.945318,35.928837,0,0,58-11541,10635,N/A
2025-11-23T22:06:11.589175,99,84113,32.021347,35.84294,43.9,0,58-84113,10637,N/A
2025-11-23T22:06:11.589175,99,88302,31.945366,35.92858,25.5,1,58-88302,10643,N/A
2025-11-23T22:06:11.589175,99,11490,31.944817,35.9196,102.51,1,58-11490,10635,N/A
2025-11-23T22:06:11.589175,99,11535,31.99481,35.99304,44.77,1,58-11535,10635,N/A
2025-11-23T22:06:11.589175,99,11364,31.99908,35.998302,0,1,58-11364,10635,N/A
