ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T06:15:18.726694,11535,31.955502,35.883747,299.89,1,58-11535,10632,N/A
2025-11-20T06:15:18.726694,10996,31.967321,35.88697,0,1,58-10996,10629,N/A
2025-11-20T06:15:18.726694,93341,31.945387,35.928547,56.5,1,58-93341,10643,N/A
2025-11-20T06:15:18.726694,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:15:18.726694,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:16:06.797739,42113,32.024216,35.852257,73.5,0,58-42113,10613,N/A
2025-11-20T06:16:06.797739,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:16:06.797739,75259,31.999804,35.878704,126.9,0,58-75259,10619,N/A
2025-11-20T06:16:06.797739,37113,31.997725,35.881966,127.6,0,58-37113,10620,N/A
2025-11-20T06:16:06.797739,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:16:06.797739,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:16:06.797739,11721,31.946037,35.908504,63.86,0,58-11721,10637,N/A
2025-11-20T06:16:06.797739,11490,31.945496,35.906857,303.16,1,58-11490,10634,N/A
2025-11-20T06:16:06.797739,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:16:06.797739,11535,31.963913,35.88354,36.03,1,58-11535,10632,N/A
2025-11-20T06:16:06.797739,10996,31.973846,35.886593,11.5,1,58-10996,10629,N/A
2025-11-20T06:16:06.797739,93341,31.94547,35.928616,26.1,1,58-93341,10643,N/A
2025-11-20T06:16:06.797739,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:16:06.797739,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:16:51.528047,42113,32.02471,35.85462,87.6,0,58-42113,11675,N/A
2025-11-20T06:16:51.528047,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:16:51.528047,75259,31.993198,35.889114,127.1,0,58-75259,10621,N/A
2025-11-20T06:16:51.528047,37113,31.9924,35.89032,128.1,0,58-37113,10622,N/A
2025-11-20T06:16:51.528047,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:16:51.528047,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:16:51.528047,11721,31.946037,35.908504,63.86,0,58-11721,10637,N/A
2025-11-20T06:16:51.528047,11490,31.945616,35.906685,0,1,58-11490,10634,N/A
2025-11-20T06:16:51.528047,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:16:51.528047,11535,31.96473,35.884285,38.33,1,58-11535,10629,N/A
2025-11-20T06:16:51.528047,10996,31.977055,35.888256,31.71,1,58-10996,10629,N/A
2025-11-20T06:16:51.528047,93341,31.94548,35.92863,27.7,1,58-93341,10643,N/A
2025-11-20T06:16:51.528047,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:16:51.528047,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:17:35.891985,42113,32.024715,35.855087,84.1,0,58-42113,11675,N/A
